order_id,customer_email,product_name,unit_price,quantity,order_date,channel,country
3567,julianmurray@example.com,Mechanical Keyboard,79.99,5,2025-06-18,mobile_app,Lebanon
3568,lucy19@example.com,Webcam 1080p,59.99,4,2025-03-26,web,Algeria
3569,storeyheather@example.org,Noise Cancelling Headphones,149.99,5,2025-01-31,marketplace,United Kingdom
3570,garyduffy@example.com,Laptop Stand,45.0,2,2025-03-04,marketplace,United Kingdom
3571,sykespatrick@example.org,Webcam 1080p,59.99,5,2025-03-26,mobile_app,United Kingdom
3572,kimberleymoore@example.org,Monitor 27-inch,189.0,5,2025-05-04,marketplace,United Kingdom
3573,knowlesalison@example.net,Webcam 1080p,59.99,3,2025-05-07,web,United Kingdom
3574,mark00@example.net,Desk Lamp,24.99,2,2025-04-20,web,United Kingdom
3575,iberry@example.net,Monitor 27-inch,189.0,5,2025-03-19,web,United Kingdom
3576,tonyscott@example.net,Phone Charger Cable,9.99,1,2025-02-17,web,United Kingdom
3577,roy09@example.org,Wireless Mouse,19.99,4,2025-04-21,web,United Kingdom
3578,hskinner@example.com,Monitor 27-inch,189.0,3,2025-02-21,web,United Kingdom
3579,charlene73@example.com,Laptop Stand,45.0,2,2025-03-28,web,United Kingdom
3580,nwilliams@example.net,Laptop Stand,45.0,1,2025-06-21,web,United Kingdom
3581,rosemaryhutchinson@example.org,Desk Lamp,24.99,1,2025-04-03,mobile_app,United Kingdom
3582,davisstacey@example.org,Monitor 27-inch,189.0,5,2025-02-22,marketplace,United Kingdom
3583,zbarnes@example.org,Bluetooth Speaker,39.99,4,2025-01-24,web,United Kingdom
3584,bmoore@example.net,Phone Charger Cable,9.99,2,2025-04-07,mobile_app,United Kingdom
3585,claireroberts@example.org,Phone Charger Cable,9.99,5,2025-06-21,mobile_app,United Kingdom
3586,normanjoseph@example.net,Noise Cancelling Headphones,149.99,3,2025-06-24,marketplace,United Kingdom
3587,bethanbarnes@example.net,USB-C Hub,34.5,4,2025-01-01,web,United Kingdom
3588,,Laptop Stand,45.0,4,2025-04-11,mobile_app,United Kingdom
3589,alisonlewis@example.com,Desk Lamp,24.99,4,2025-03-18,mobile_app,United Kingdom
3590,stuart48@example.org,Webcam 1080p,59.99,4,2025-04-17,web,United Kingdom
3591,reedjulie@example.com,Wireless Mouse,19.99,4,2025-05-10,marketplace,United Kingdom
3592,kingstewart@example.com,Wireless Mouse,19.99,-1,2025-07-03,marketplace,United Kingdom
3593,shortrobert@example.com,Wireless Mouse,19.99,4,2025-06-12,web,Belarus
3594,kathleenkelly@example.org,Noise Cancelling Headphones,149.99,5,2025-02-21,mobile_app,United Kingdom
3595,tbolton@example.com,Bluetooth Speaker,39.99,4,2025-04-26,marketplace,United Kingdom
3596,timothy59@example.com,Webcam 1080p,59.99,4,2025-07-09,mobile_app,United Kingdom
3597,kevinhall@example.org,Webcam 1080p,59.99,1,2025-06-22,web,Bulgaria
3598,chooper@example.com,Noise Cancelling Headphones,149.99,5,2025-01-04,mobile_app,United Kingdom
3599,lorrainebarlow@example.org,Webcam 1080p,59.99,2,2025-07-08,web,United Kingdom
3600,ewhite@example.net,Laptop Stand,45.0,4,2025-05-02,web,United Kingdom
3601,stevenslydia@example.com,Laptop Stand,45.0,-1,2025-01-14,mobile_app,United Kingdom
3602,nataliemartin@example.net,Desk Lamp,24.99,5,2025-06-11,marketplace,United Kingdom
3603,ksingh@example.com,Laptop Stand,45.0,1,2025-02-28,mobile_app,United Kingdom
3604,kellis@example.com,Mechanical Keyboard,79.99,2,2025-01-19,marketplace,United Kingdom
3605,stuart78@example.org,USB-C Hub,34.5,2,2025-02-23,web,United Kingdom
3606,paula45@example.net,Phone Charger Cable,9.99,5,2025-04-28,web,United Kingdom
3607,williamsleslie@example.net,Phone Charger Cable,9.99,1,2025-05-07,marketplace,United Kingdom
3608,xwhittaker@example.com,Phone Charger Cable,9.99,5,2025-02-10,web,United Kingdom
3609,trichards@example.org,Webcam 1080p,59.99,2,2025-01-12,marketplace,United Kingdom
3610,martyn85@example.com,Laptop Stand,45.0,5,2025-04-15,web,United Kingdom
3611,lyonslaura@example.net,Laptop Stand,45.0,5,2025-04-08,mobile_app,Botswana
3612,,Webcam 1080p,59.99,5,2025-04-30,marketplace,United Kingdom
3613,ugriffiths@example.org,Laptop Stand,45.0,2,2025-07-20,web,United Kingdom
3614,lindalowe@example.com,Desk Lamp,24.99,5,2025-01-22,marketplace,United Kingdom
3615,adrianturner@example.com,Desk Lamp,24.99,5,2025-01-19,mobile_app,United Kingdom
3616,brownrebecca@example.net,Wireless Mouse,19.99,1,2025-04-14,mobile_app,United Kingdom
3617,irenewilliams@example.com,Noise Cancelling Headphones,149.99,5,2025-02-27,web,United Kingdom
3618,jeanhunter@example.net,Phone Charger Cable,9.99,1,2025-01-27,marketplace,United Kingdom
3619,dpatel@example.org,Monitor 27-inch,189.0,1,2025-05-25,marketplace,United Kingdom
3620,leon34@example.com,Phone Charger Cable,9.99,4,2025-03-09,marketplace,United Kingdom
3621,gareththompson@example.com,Wireless Mouse,19.99,2,2025-03-23,web,United Kingdom
3622,kedwards@example.net,Wireless Mouse,19.99,5,2025-05-15,marketplace,United Kingdom
3623,conor72@example.org,Bluetooth Speaker,39.99,4,2025-07-12,mobile_app,United Kingdom
3624,hilarygregory@example.com,Webcam 1080p,59.99,2,2025-02-28,mobile_app,United Kingdom
3625,nicole42@example.org,USB-C Hub,34.5,1,2025-05-27,marketplace,United Kingdom
3626,khanjosh@example.org,Webcam 1080p,59.99,1,2025-04-11,marketplace,United Kingdom
3627,jpoole@example.net,Laptop Stand,45.0,4,2025-05-23,marketplace,United Kingdom
3628,owhite@example.org,Phone Charger Cable,9.99,3,2025-07-17,mobile_app,United Kingdom
3629,gillkirsty@example.net,Mechanical Keyboard,79.99,5,2025-01-13,marketplace,United Kingdom
3630,robertsamanda@example.com,Noise Cancelling Headphones,149.99,2,2025-04-12,web,United Kingdom
3631,rachel29@example.org,Wireless Mouse,19.99,1,2025-02-27,web,United Kingdom
3632,connor48@example.com,Noise Cancelling Headphones,149.99,5,2025-03-20,web,Paraguay
3633,zoe72@example.net,USB-C Hub,34.5,2,2025-07-05,marketplace,United Kingdom
3634,olivia27@example.com,Monitor 27-inch,189.0,4,2025-04-19,mobile_app,United Kingdom
3635,jean76@example.net,Monitor 27-inch,189.0,3,2025-04-07,mobile_app,United Kingdom
3636,eileennewman@example.org,Mechanical Keyboard,79.99,2,2025-06-01,web,United Kingdom
3637,dianaharrison@example.com,Bluetooth Speaker,39.99,4,2025-03-14,web,United Kingdom
3638,fcook@example.org,Webcam 1080p,59.99,3,2025-06-19,web,United Kingdom
3639,henry77@example.com,Noise Cancelling Headphones,149.99,3,2025-03-31,marketplace,United Kingdom
3640,marian70@example.org,Laptop Stand,45.0,4,2025-05-21,web,United Kingdom
3641,marian70@example.net,Monitor 27-inch,189.0,5,2025-02-27,mobile_app,United Kingdom
3642,josephinelawrence@example.net,Monitor 27-inch,189.0,4,2025-03-17,marketplace,Dominican Republic
3643,turnerlorraine@example.org,USB-C Hub,34.5,5,2025-04-15,marketplace,United Kingdom
3644,fthomas@example.com,Bluetooth Speaker,39.99,1,2025-04-25,marketplace,United Kingdom
3645,staceyday@example.net,Noise Cancelling Headphones,149.99,2,2025-02-09,marketplace,United Kingdom
3646,ericsmith@example.com,Noise Cancelling Headphones,149.99,5,2025-06-11,mobile_app,United Kingdom
3647,qsingh@example.com,Monitor 27-inch,189.0,4,2025-04-30,mobile_app,United Kingdom
3648,annettemiller@example.net,Bluetooth Speaker,39.99,3,2025-07-16,web,United Kingdom
3649,bthomas@example.org,Phone Charger Cable,9.99,4,2025-03-21,web,United Kingdom
3650,georgina87@example.com,USB-C Hub,34.5,2,2025-03-22,web,United Kingdom
3651,hussainalbert@example.org,Mechanical Keyboard,79.99,5,2025-04-08,marketplace,United Kingdom
3652,andrea73@example.com,Bluetooth Speaker,39.99,4,2025-06-27,marketplace,United Kingdom
3653,,Desk Lamp,24.99,3,2025-01-12,marketplace,United Kingdom
3654,ljames@example.net,Mechanical Keyboard,79.99,5,2025-01-17,marketplace,United Kingdom
3655,joanna50@example.org,Webcam 1080p,59.99,1,2025-05-08,mobile_app,United Kingdom
3656,walkeranna@example.org,Bluetooth Speaker,39.99,4,2025-02-05,web,United Kingdom
3657,clivesharpe@example.com,Bluetooth Speaker,39.99,3,2025-03-30,web,United Kingdom
3658,joshbegum@example.org,Mechanical Keyboard,79.99,4,2025-04-03,marketplace,United Kingdom
3659,rogercook@example.net,Laptop Stand,45.0,2,2025-02-23,web,United Kingdom
3660,sarajackson@example.net,Webcam 1080p,59.99,1,2025-01-20,mobile_app,United Kingdom
3661,terence79@example.net,Mechanical Keyboard,79.99,4,2025-05-26,mobile_app,United Kingdom
3662,zlewis@example.com,Mechanical Keyboard,79.99,1,2025-04-01,web,United Kingdom
3663,craigwaters@example.org,Webcam 1080p,59.99,-1,2025-01-11,web,United Kingdom
3664,rfrancis@example.net,Laptop Stand,45.0,5,2025-06-01,marketplace,United Kingdom
3665,hawkinsbryan@example.org,Phone Charger Cable,9.99,1,2025-04-27,marketplace,United Kingdom
3666,maryowens@example.org,Monitor 27-inch,189.0,4,2025-02-10,web,United Kingdom
3667,epearce@example.net,Wireless Mouse,19.99,3,2025-02-06,web,United Kingdom
3668,mathew29@example.com,Desk Lamp,24.99,3,2025-06-12,web,United Kingdom
3669,swood@example.org,Mechanical Keyboard,79.99,5,2025-07-19,mobile_app,Nepal
3670,carolehunter@example.org,Desk Lamp,24.99,4,2025-03-16,marketplace,United Kingdom
3671,christian74@example.com,Phone Charger Cable,9.99,2,2025-06-27,mobile_app,United Kingdom
3672,mitchellscott@example.net,Webcam 1080p,59.99,2,2025-07-04,marketplace,United Kingdom
3673,barnettjoan@example.com,Desk Lamp,24.99,1,2025-03-18,marketplace,United Kingdom
3674,okaur@example.org,USB-C Hub,34.5,5,2025-03-01,mobile_app,United Kingdom
3675,hilary69@example.com,Wireless Mouse,19.99,5,2025-01-30,mobile_app,South Africa
3676,csmith@example.net,Noise Cancelling Headphones,149.99,3,2025-02-02,marketplace,United Kingdom
3677,wendywall@example.net,USB-C Hub,34.5,5,2025-03-26,mobile_app,United Kingdom
3678,zoewilkins@example.org,Webcam 1080p,59.99,5,2025-05-02,mobile_app,Anguilla
3679,paigebaker@example.net,Webcam 1080p,59.99,5,2025-01-25,mobile_app,United Kingdom
3680,,USB-C Hub,34.5,3,2025-06-24,mobile_app,United Kingdom
3681,ltaylor@example.com,Phone Charger Cable,9.99,4,2025-03-03,marketplace,United Kingdom
3682,jean31@example.net,Laptop Stand,45.0,1,2025-03-30,web,United Kingdom
3683,yconnolly@example.org,Noise Cancelling Headphones,149.99,4,2025-02-09,marketplace,United Kingdom
3684,kenneth71@example.org,Phone Charger Cable,9.99,2,2025-01-04,marketplace,United Kingdom
3685,kimowen@example.net,Webcam 1080p,59.99,3,2025-02-04,marketplace,United Kingdom
3686,andersonmartyn@example.org,USB-C Hub,34.5,4,2025-05-15,mobile_app,United Kingdom
3687,dixondean@example.org,Wireless Mouse,19.99,2,2025-04-21,web,United Kingdom
3688,kellyclare@example.com,Noise Cancelling Headphones,149.99,3,2025-01-25,mobile_app,United Kingdom
3689,nbowen@example.com,Bluetooth Speaker,39.99,3,2025-03-09,web,United Kingdom
3690,rachelsmith@example.org,Bluetooth Speaker,39.99,1,2025-06-13,mobile_app,United Kingdom
3691,lambertjanice@example.org,Webcam 1080p,59.99,5,2025-05-03,marketplace,United Kingdom
3692,greenteresa@example.net,Mechanical Keyboard,79.99,4,2025-03-24,marketplace,United Kingdom
3693,guyreynolds@example.net,Phone Charger Cable,9.99,2,2025-04-22,web,United Kingdom
3694,ncoleman@example.net,Phone Charger Cable,9.99,5,2025-01-09,web,United Kingdom
3695,mohammadbutler@example.com,Wireless Mouse,19.99,5,2025-05-04,marketplace,United Kingdom
3696,maureencunningham@example.net,USB-C Hub,34.5,4,2025-03-06,mobile_app,United Kingdom
3697,rrogers@example.net,Wireless Mouse,19.99,2,2025-05-25,mobile_app,United Kingdom
3698,raymondhussain@example.net,Bluetooth Speaker,39.99,2,2025-06-05,web,United Kingdom
3699,valeriewilson@example.net,Wireless Mouse,19.99,4,2025-03-06,mobile_app,United Kingdom
3700,rgarner@example.net,Laptop Stand,45.0,2,2025-01-17,web,United Kingdom
3701,mohammedcampbell@example.net,Wireless Mouse,19.99,3,2025-05-18,web,United Kingdom
3702,vincent11@example.com,Monitor 27-inch,189.0,3,2025-02-01,marketplace,United States of America
3703,hholmes@example.net,Phone Charger Cable,9.99,3,2025-03-13,web,United Kingdom
3704,jamie54@example.com,Noise Cancelling Headphones,149.99,3,2025-05-10,marketplace,United Kingdom
3705,oliverfrancis@example.org,Mechanical Keyboard,79.99,5,2025-03-05,mobile_app,United Kingdom
3706,marybradley@example.org,Bluetooth Speaker,39.99,2,2025-06-20,mobile_app,Morocco
3707,jamie75@example.com,Webcam 1080p,59.99,5,2025-04-27,web,United Kingdom
3708,,Desk Lamp,24.99,5,2025-05-09,web,United Kingdom
3709,owenwilson@example.com,Laptop Stand,45.0,3,2025-05-16,marketplace,United Kingdom
3710,bthomas@example.com,Bluetooth Speaker,39.99,5,2025-04-30,marketplace,United Kingdom
3711,georgebyrne@example.net,Noise Cancelling Headphones,149.99,4,2025-01-08,marketplace,United Kingdom
3712,jacobfox@example.org,Phone Charger Cable,9.99,4,2025-06-12,mobile_app,Saint Lucia
3713,taylorkim@example.org,Desk Lamp,24.99,4,2025-04-20,web,United Kingdom
3714,kimberleyroberts@example.net,USB-C Hub,34.5,2,2025-04-09,web,United Kingdom
3715,mthompson@example.org,Mechanical Keyboard,79.99,2,2025-05-28,marketplace,United Kingdom
3716,harrietgardner@example.org,Phone Charger Cable,9.99,1,2025-07-02,web,United Kingdom
3717,jade44@example.org,USB-C Hub,34.5,2,2025-06-09,web,United Kingdom
3718,agill@example.org,Laptop Stand,45.0,4,2025-07-19,web,United Kingdom
3719,margaretgraham@example.org,Noise Cancelling Headphones,149.99,3,2025-05-01,mobile_app,Nepal
3720,jbutler@example.org,Wireless Mouse,19.99,4,2025-05-12,marketplace,United Kingdom
3721,janeparker@example.com,Bluetooth Speaker,39.99,3,2025-03-04,marketplace,United Kingdom
3722,gregory19@example.com,Noise Cancelling Headphones,149.99,2,2025-04-06,marketplace,United Kingdom
3723,victoriabrown@example.net,Wireless Mouse,19.99,3,2025-04-28,marketplace,United Kingdom
3724,stephanie68@example.com,Webcam 1080p,59.99,4,2025-05-19,mobile_app,United Kingdom
3725,antonyquinn@example.net,Bluetooth Speaker,39.99,3,2025-04-06,mobile_app,United Kingdom
3726,dheath@example.org,Phone Charger Cable,9.99,2,2025-01-09,mobile_app,United Kingdom
3727,dmellor@example.net,Wireless Mouse,19.99,1,2025-01-23,mobile_app,United Kingdom
3728,gerardgardner@example.org,USB-C Hub,34.5,1,2025-07-04,marketplace,Saint Barthelemy
3729,simonmorris@example.net,Phone Charger Cable,9.99,5,2025-01-17,web,United Kingdom
3730,alan85@example.net,Phone Charger Cable,9.99,4,2025-04-06,web,United Kingdom
3731,oarmstrong@example.net,Webcam 1080p,59.99,1,2025-01-18,marketplace,United Kingdom
3732,ogray@example.com,Webcam 1080p,59.99,5,2025-04-12,mobile_app,United Kingdom
3733,mohamed51@example.com,Laptop Stand,45.0,2,2025-03-12,marketplace,United Kingdom
3734,laura57@example.org,Webcam 1080p,59.99,4,2025-03-08,mobile_app,United Kingdom
3735,lsmith@example.com,Wireless Mouse,19.99,3,2025-06-18,mobile_app,United Kingdom
3736,sheila64@example.org,Noise Cancelling Headphones,149.99,1,2025-07-16,web,United Kingdom
3737,,Laptop Stand,45.0,1,2025-04-03,marketplace,United Kingdom
3738,,Desk Lamp,24.99,5,2025-05-24,mobile_app,United Kingdom
3739,timothy10@example.com,Bluetooth Speaker,39.99,4,2025-03-08,marketplace,United Kingdom
3740,andrea43@example.com,Desk Lamp,24.99,5,2025-01-23,marketplace,United Kingdom
3741,grahamsamuel@example.org,Webcam 1080p,59.99,5,2025-03-17,mobile_app,United Kingdom
3742,eleanor72@example.net,Phone Charger Cable,9.99,5,2025-01-23,marketplace,United Kingdom
3743,ellie76@example.com,Monitor 27-inch,189.0,2,2025-04-03,marketplace,United Kingdom
3744,julie23@example.com,Noise Cancelling Headphones,149.99,3,2025-05-25,mobile_app,Canada
3745,ronald45@example.net,Monitor 27-inch,189.0,5,2025-03-31,mobile_app,United Kingdom
3746,terrywilkins@example.com,Mechanical Keyboard,79.99,4,2025-04-09,mobile_app,United Kingdom
3747,fpage@example.com,Monitor 27-inch,189.0,5,2025-02-12,web,United Kingdom
3748,,Bluetooth Speaker,39.99,3,2025-04-13,marketplace,United Kingdom
3749,benjamingregory@example.org,Monitor 27-inch,189.0,1,2025-06-16,marketplace,United Kingdom
3750,patricia75@example.org,Mechanical Keyboard,79.99,2,2025-06-14,marketplace,United Kingdom
3751,perkinsalex@example.com,Mechanical Keyboard,79.99,3,2025-07-19,mobile_app,United Kingdom
3752,heather31@example.com,Monitor 27-inch,189.0,3,2025-05-09,marketplace,United Kingdom
3753,walshkelly@example.net,Mechanical Keyboard,79.99,3,2025-06-15,web,United Kingdom
3754,frank91@example.com,Laptop Stand,45.0,5,2025-06-20,marketplace,United Kingdom
3755,charleslewis@example.org,Mechanical Keyboard,79.99,-1,2025-05-13,web,United Kingdom
3756,pahmed@example.org,Mechanical Keyboard,79.99,2,2025-01-07,marketplace,United Kingdom
3757,gemmataylor@example.org,Wireless Mouse,19.99,4,2025-06-13,marketplace,United Kingdom
3758,alison95@example.net,Desk Lamp,24.99,5,2025-03-09,web,United Kingdom
3759,alisonsinclair@example.com,Noise Cancelling Headphones,149.99,5,2025-02-04,web,United Kingdom
3760,charlottebailey@example.org,USB-C Hub,34.5,4,2025-05-21,marketplace,United Kingdom
3761,fullerricky@example.com,USB-C Hub,34.5,1,2025-03-07,marketplace,United Kingdom
3762,colin55@example.com,Monitor 27-inch,189.0,4,2025-03-25,marketplace,United Kingdom
3763,jamesjacqueline@example.com,Phone Charger Cable,9.99,2,2025-05-06,mobile_app,United Kingdom
3764,clarkclaire@example.com,Mechanical Keyboard,79.99,2,2025-04-03,marketplace,United Kingdom
3765,asavage@example.net,Wireless Mouse,19.99,5,2025-05-07,web,United Kingdom
3766,janet41@example.net,USB-C Hub,34.5,1,2025-05-14,web,United Kingdom
3767,richardwood@example.net,Desk Lamp,24.99,5,2025-01-30,mobile_app,United Kingdom
3768,marcusward@example.com,Desk Lamp,24.99,4,2025-04-20,mobile_app,United Kingdom
3769,ronaldfranklin@example.net,Phone Charger Cable,9.99,3,2025-01-27,mobile_app,United Arab Emirates
3770,begumbryan@example.net,Phone Charger Cable,9.99,5,2025-01-22,mobile_app,Honduras
3771,fosterlawrence@example.org,Noise Cancelling Headphones,149.99,1,2025-06-23,web,United Kingdom
3772,shughes@example.org,Noise Cancelling Headphones,149.99,5,2025-01-25,mobile_app,United Kingdom
3773,gwatson@example.net,Mechanical Keyboard,79.99,4,2025-01-11,marketplace,United Kingdom
3774,kennedyhannah@example.net,Phone Charger Cable,9.99,3,2025-05-12,web,Georgia
3775,higginsclaire@example.net,Phone Charger Cable,9.99,1,2025-07-07,marketplace,United Kingdom
3776,jbennett@example.com,Noise Cancelling Headphones,149.99,4,2025-02-22,web,United Kingdom
3777,cunninghamlorraine@example.com,Webcam 1080p,59.99,3,2025-02-11,marketplace,United Kingdom
3778,morrisgrace@example.org,Webcam 1080p,59.99,3,2025-05-12,marketplace,United Kingdom
3779,carlblack@example.com,Noise Cancelling Headphones,149.99,4,2025-04-09,web,United Kingdom
3780,marie18@example.com,USB-C Hub,34.5,3,2025-02-24,marketplace,United Kingdom
3781,flemingdawn@example.com,Laptop Stand,45.0,5,2025-04-14,marketplace,United Kingdom
3782,erichayes@example.net,Monitor 27-inch,189.0,1,2025-06-14,mobile_app,United Kingdom
3783,smoss@example.org,Wireless Mouse,19.99,3,2025-02-09,web,United Kingdom
3784,gavinlees@example.org,Wireless Mouse,19.99,4,2025-02-10,marketplace,United Arab Emirates
3785,irene80@example.net,Monitor 27-inch,189.0,2,2025-06-15,marketplace,United Kingdom
3786,vstewart@example.org,Phone Charger Cable,9.99,3,2025-06-26,web,United Kingdom
3787,robin86@example.org,Phone Charger Cable,9.99,1,2025-01-04,mobile_app,United Kingdom
3788,mandy29@example.net,Monitor 27-inch,189.0,1,2025-02-07,marketplace,United Kingdom
3789,gregoryparkinson@example.net,Phone Charger Cable,9.99,5,2025-06-30,marketplace,United Kingdom
3790,katesmith@example.net,Webcam 1080p,59.99,4,2025-04-07,mobile_app,United Kingdom
3791,stephen79@example.org,Monitor 27-inch,189.0,1,2025-04-26,mobile_app,United Kingdom
3792,georgealexander@example.org,Bluetooth Speaker,39.99,5,2025-02-13,marketplace,United Kingdom
3793,daviescarole@example.com,Monitor 27-inch,189.0,1,2025-05-20,marketplace,Malaysia
3794,natalietaylor@example.com,USB-C Hub,34.5,4,2025-07-01,web,Cook Islands
3795,hperkins@example.net,Mechanical Keyboard,79.99,5,2025-02-23,marketplace,United Kingdom
3796,glenclark@example.org,Phone Charger Cable,9.99,4,2025-05-16,mobile_app,United Kingdom
3797,rhysroberts@example.com,USB-C Hub,34.5,1,2025-01-16,marketplace,United Kingdom
3798,laura07@example.org,Wireless Mouse,19.99,4,2025-05-20,web,United Kingdom
3799,ricky55@example.org,Bluetooth Speaker,39.99,1,2025-04-29,mobile_app,United Kingdom
3800,redwards@example.net,Bluetooth Speaker,39.99,1,2025-02-19,web,United Kingdom
3801,hollie87@example.net,Phone Charger Cable,9.99,1,2025-01-09,marketplace,United Kingdom
3802,janeedwards@example.net,Phone Charger Cable,9.99,2,2025-01-21,web,United Kingdom
3803,ybrown@example.com,Desk Lamp,24.99,4,2025-06-19,mobile_app,United Kingdom
3804,howardsara@example.net,Phone Charger Cable,9.99,5,2025-05-07,mobile_app,United Kingdom
3805,xsmith@example.com,Desk Lamp,24.99,1,2025-03-21,marketplace,United Kingdom
3806,lpatel@example.net,Noise Cancelling Headphones,149.99,4,2025-01-01,marketplace,United Kingdom
3807,adrianchamberlain@example.org,Webcam 1080p,59.99,4,2025-03-05,web,Austria
3808,mpotts@example.com,Mechanical Keyboard,79.99,5,2025-07-02,mobile_app,United Kingdom
3809,kimberley85@example.org,Laptop Stand,45.0,4,2025-02-12,marketplace,United Kingdom
3810,hsmith@example.com,Webcam 1080p,59.99,1,2025-06-23,web,United Kingdom
3811,barkerbarry@example.net,Mechanical Keyboard,79.99,3,2025-01-20,web,United Kingdom
3812,ian23@example.com,Noise Cancelling Headphones,149.99,5,2025-07-08,web,United Kingdom
3813,aaronharper@example.net,Desk Lamp,24.99,1,2025-05-13,marketplace,United Kingdom
3814,lauraanderson@example.org,Desk Lamp,24.99,3,2025-06-12,marketplace,Papua New Guinea
3815,eharris@example.net,Phone Charger Cable,9.99,4,2025-01-22,mobile_app,United Kingdom
3816,sandra70@example.org,Noise Cancelling Headphones,149.99,1,2025-03-18,web,United Kingdom
3817,alexanderjones@example.net,Webcam 1080p,59.99,3,2025-01-04,marketplace,United Kingdom
3818,debrawebb@example.com,Wireless Mouse,19.99,3,2025-02-19,web,United Kingdom
3819,jonescharlene@example.org,Webcam 1080p,59.99,1,2025-02-22,web,United Kingdom
3820,gallaghervincent@example.com,Mechanical Keyboard,79.99,2,2025-04-03,web,United Kingdom
3821,pjones@example.org,Wireless Mouse,19.99,4,2025-06-24,web,United Kingdom
3822,joan87@example.org,Bluetooth Speaker,39.99,3,2025-05-14,mobile_app,United Kingdom
3823,sylviapearce@example.org,Webcam 1080p,59.99,3,2025-02-26,web,United Kingdom
3824,griffithssylvia@example.com,USB-C Hub,34.5,5,2025-04-03,web,United Kingdom
3825,ooneill@example.com,Monitor 27-inch,189.0,3,2025-04-23,web,United Kingdom
3826,sophieking@example.net,Monitor 27-inch,189.0,2,2025-01-29,web,United Kingdom
3827,zsaunders@example.com,Noise Cancelling Headphones,149.99,1,2025-05-22,marketplace,United Kingdom
3828,bhill@example.org,Desk Lamp,24.99,5,2025-02-24,mobile_app,Pitcairn Islands
3829,sarahlowe@example.com,Webcam 1080p,59.99,1,2025-01-12,mobile_app,United Kingdom
3830,,Laptop Stand,45.0,5,2025-04-04,web,United Kingdom
3831,nowens@example.com,Mechanical Keyboard,79.99,2,2025-07-14,mobile_app,United Kingdom
3832,natashajones@example.com,Noise Cancelling Headphones,149.99,3,2025-05-30,mobile_app,United Kingdom
3833,iwood@example.com,USB-C Hub,34.5,2,2025-03-10,web,United Kingdom
3834,briansingh@example.net,Noise Cancelling Headphones,149.99,5,2025-02-12,mobile_app,American Samoa
3835,nkelly@example.com,Laptop Stand,45.0,1,2025-02-10,mobile_app,United Kingdom
3836,wbrown@example.com,Bluetooth Speaker,39.99,5,2025-01-16,marketplace,United Kingdom
3837,james10@example.net,Webcam 1080p,59.99,3,2025-01-23,mobile_app,United Kingdom
3838,warddenise@example.net,Wireless Mouse,19.99,4,2025-02-10,mobile_app,United Kingdom
3839,hpritchard@example.com,Webcam 1080p,59.99,1,2025-04-03,marketplace,United Kingdom
3840,atkinsruth@example.org,USB-C Hub,34.5,5,2025-01-22,marketplace,United Kingdom
3841,jonathan15@example.org,Desk Lamp,24.99,5,2025-03-04,web,United Kingdom
3842,rmiller@example.org,Webcam 1080p,59.99,4,2025-01-24,marketplace,United Kingdom
3843,gordon56@example.net,Monitor 27-inch,189.0,5,2025-01-12,mobile_app,United Kingdom
3844,vmacdonald@example.com,Mechanical Keyboard,79.99,1,2025-07-02,mobile_app,French Polynesia
3845,hillnicholas@example.net,Bluetooth Speaker,39.99,5,2025-02-22,web,United Kingdom
3846,alan61@example.com,Wireless Mouse,19.99,1,2025-02-26,web,United Kingdom
3847,qdavis@example.org,Laptop Stand,45.0,4,2025-02-03,web,United Kingdom
3848,jackbarrett@example.net,Monitor 27-inch,189.0,2,2025-01-31,mobile_app,United Kingdom
3849,rhodesgeraldine@example.net,Phone Charger Cable,9.99,1,2025-03-03,marketplace,United Kingdom
3850,georgiagregory@example.net,Phone Charger Cable,9.99,1,2025-01-29,web,United Kingdom
3851,breid@example.com,Laptop Stand,45.0,5,2025-07-12,mobile_app,United Kingdom
3852,dwilkinson@example.com,Mechanical Keyboard,79.99,4,2025-01-17,mobile_app,United Kingdom
3853,kieran03@example.net,Mechanical Keyboard,79.99,1,2025-03-26,mobile_app,United Kingdom
3854,brandonchandler@example.org,Phone Charger Cable,9.99,1,2025-05-29,web,United Kingdom
3855,cclark@example.com,Phone Charger Cable,9.99,4,2025-03-20,web,United Kingdom
3856,victorjennings@example.org,Desk Lamp,24.99,2,2025-01-16,web,United Kingdom
3857,rebecca60@example.com,Mechanical Keyboard,79.99,4,2025-02-25,marketplace,United Kingdom
3858,agibson@example.net,Mechanical Keyboard,79.99,2,2025-07-03,mobile_app,United Kingdom
3859,istewart@example.org,Desk Lamp,24.99,4,2025-05-07,web,United Kingdom
3860,collierkathryn@example.org,Monitor 27-inch,189.0,4,2025-06-11,marketplace,United Kingdom
3861,ykhan@example.net,Monitor 27-inch,189.0,4,2025-06-12,mobile_app,United Kingdom
3862,deborahmoore@example.com,Noise Cancelling Headphones,149.99,3,2025-03-07,mobile_app,United Kingdom
3863,stewart01@example.com,Phone Charger Cable,9.99,3,2025-02-28,mobile_app,United Kingdom
3864,dclarke@example.com,Monitor 27-inch,189.0,3,2025-07-17,mobile_app,United Kingdom
3865,lydia07@example.org,Wireless Mouse,19.99,5,2025-04-01,mobile_app,United Kingdom
3866,fmoore@example.com,Noise Cancelling Headphones,149.99,5,2025-04-15,marketplace,United Kingdom
